index,LME Lead Cash-Settlement,LME Lead 3-month,LME Lead stock
2015-10-05,1623.5,1754.0,160.0
2015-10-06,1619.0,1745.0,158.975
2015-10-07,1650.0,1808.0,158.15
2015-10-08,1667.5,1812.0,157.275
2015-10-09,1771.5,1818.0,156.575
2015-10-10,1778.3333333333,1824.0,156.15
2015-10-11,1785.1666666667,1830.0,155.725
2015-10-12,1792.0,1819.0,155.3
2015-10-13,1767.5,1872.0,154.325
2015-10-14,1776.5,1842.0,153.7
2015-10-15,1816.5,1837.0,152.925
2015-10-16,1793.5,1830.0,151.7
2015-10-17,1791.3333333333,1823.0,151.3333333333
2015-10-18,1789.1666666667,1816.0,150.9666666667
2015-10-19,1787.0,1813.0,150.6
2015-10-20,1763.0,1765.0,149.575
2015-10-21,1748.0,1770.0,149.325
2015-10-22,1735.0,1719.0,149.0
2015-10-23,1757.0,1715.0,148.6
2015-10-24,1752.0,1711.0,148.475
2015-10-25,1747.0,1707.0,148.35
2015-10-26,1742.0,1716.5,148.225
2015-10-27,1737.0,1732.0,147.95
2015-10-28,1719.0,1709.0,147.675
2015-10-29,1712.0,1703.0,147.575
2015-10-30,1681.0,1698.3333333333,147.55
2015-10-31,1678.6666666667,1693.6666666667,147.4416666667
2015-11-01,1676.3333333333,1689.0,147.3333333333
2015-11-02,1674.0,1724.0,147.225
2015-11-03,1671.0,1717.0,146.85
2015-11-04,1677.5,1711.0,145.15
2015-11-05,1647.0,1695.0,144.75
2015-11-06,1639.0,1704.0,143.975
2015-11-07,1643.3333333333,1713.0,143.225
2015-11-08,1647.6666666667,1722.0,142.475
2015-11-09,1652.0,1723.0,141.725
2015-11-10,1630.5,1716.5,139.3
2015-11-11,1596.0,1732.0,137.05
2015-11-12,1592.5,1747.0,135.825
2015-11-13,1593.5,1740.6666666667,135.125
2015-11-14,1594.6666666667,1734.3333333333,134.9416666667
2015-11-15,1595.8333333333,1728.0,134.7583333333
2015-11-16,1597.0,1692.0,134.575
2015-11-17,1589.0,1697.0,134.225
2015-11-18,1573.5,1720.0,134.025
2015-11-19,1561.5,1700.5,133.9
2015-11-20,1617.0,1677.6666666667,133.0
2015-11-21,1596.3333333333,1654.8333333333,132.475
2015-11-22,1575.6666666667,1632.0,131.95
2015-11-23,1555.0,1682.0,131.425
2015-11-24,1593.0,1645.5,130.375
2015-11-25,1593.0,1660.0,129.75
2015-11-26,1640.0,1680.5,129.175
2015-11-27,1613.5,1692.5,128.775
2015-11-28,1619.0,1704.5,128.625
2015-11-29,1624.5,1716.5,128.475
2015-11-30,1630.0,1728.5,128.325
2015-12-01,1630.5,1723.0,128.25
2015-12-02,1639.0,1725.5,128.225
2015-12-03,1641.0,1691.5,128.125
2015-12-04,1669.0,1686.5,127.95
2015-12-05,1674.6666666667,1681.5,127.825
2015-12-06,1680.3333333333,1676.5,127.7
2015-12-07,1686.0,1685.0,127.575
2015-12-08,1670.0,1718.0,127.5
2015-12-09,1709.0,1724.0,131.85
2015-12-10,1684.0,1715.0,131.75
2015-12-11,1717.5,1701.0,131.5
2015-12-12,1715.8333333333,1687.0,131.3916666667
2015-12-13,1714.1666666667,1673.0,131.2833333333
2015-12-14,1712.5,1676.0,131.175
2015-12-15,1714.5,1708.0,130.95
2015-12-16,1676.0,1719.0,170.975
2015-12-17,1635.0,1707.0,169.475
2015-12-18,1669.0,1697.8333333333,179.3
2015-12-19,1685.6666666667,1688.6666666667,183.475
2015-12-20,1702.3333333333,1679.5,187.65
2015-12-21,1719.0,1682.0,191.825
2015-12-22,1720.0,1693.0,191.95
2015-12-23,1735.0,1680.5,191.8
2015-12-24,1747.0,1690.0,191.675
2015-12-25,1750.2,1673.0,191.675
2015-12-26,1753.4,1656.0,191.675
2015-12-27,1756.6,1639.0,191.675
2015-12-28,1759.8,1663.5,191.675
2015-12-29,1763.0,1669.0,191.675
2015-12-30,1788.0,1676.0,191.675
2015-12-31,1802.0,1637.0,191.65
2016-01-01,1792.0,1638.3333333333,191.65
2016-01-02,1782.0,1639.6666666667,191.65
2016-01-03,1772.0,1641.0,191.65
2016-01-04,1762.0,1632.0,191.65
2016-01-05,1728.5,1663.0,190.9
2016-01-06,1695.0,1675.0,190.9
2016-01-07,1613.0,1765.0,191.275
2016-01-08,1647.0,1778.5,191.175
2016-01-09,1632.0,1792.0,191.1416666667
2016-01-10,1617.0,1805.5,191.1083333333
2016-01-11,1602.0,1777.0,191.075
2016-01-12,1597.0,1786.0,190.45
2016-01-13,1610.0,1830.0,190.2
2016-01-14,1630.0,1804.0,189.9
2016-01-15,1612.0,1802.6666666667,189.825
2016-01-16,1610.8333333333,1801.3333333333,189.7833333333
2016-01-17,1609.6666666667,1800.0,189.7416666667
2016-01-18,1608.5,1779.0,189.7
2016-01-19,1638.0,1764.0,188.225
2016-01-20,1611.0,1754.0,187.4
2016-01-21,1615.5,1769.0,187.325
2016-01-22,1665.5,1764.6666666667,188.725
2016-01-23,1653.1666666667,1760.3333333333,188.45
2016-01-24,1640.8333333333,1756.0,188.175
2016-01-25,1628.5,1754.0,187.9
2016-01-26,1639.0,1734.0,187.65
2016-01-27,1655.5,1727.0,190.425
2016-01-28,1669.5,1699.0,189.7
2016-01-29,1711.5,1696.3333333333,188.9
2016-01-30,1713.0,1693.6666666667,188.6416666667
2016-01-31,1714.5,1691.0,188.3833333333
2016-02-01,1716.0,1687.5,188.125
2016-02-02,1775.5,1692.0,187.075
2016-02-03,1768.0,1660.5,186.075
2016-02-04,1818.0,1653.0,185.1
2016-02-05,1789.0,1656.3333333333,184.25
2016-02-06,1784.0,1659.6666666667,184.075
2016-02-07,1779.0,1663.0,183.9
2016-02-08,1774.0,1645.5,183.725
2016-02-09,1827.0,1605.0,183.625
2016-02-10,1830.0,1608.0,183.525
2016-02-11,1827.0,1606.0,182.65
2016-02-12,1845.0,1605.3333333333,181.5
2016-02-13,1848.0,1604.6666666667,181.4666666667
2016-02-14,1851.0,1604.0,181.4333333333
2016-02-15,1854.0,1600.0,181.4
2016-02-16,1821.5,1585.0,182.225
2016-02-17,1750.0,1575.0,200.55
2016-02-18,1710.5,1625.0,206.075
2016-02-19,1733.0,1604.0,219.225
2016-02-20,1741.1666666667,1583.0,219.2083333333
2016-02-21,1749.3333333333,1562.0,219.1916666667
2016-02-22,1757.5,1595.0,219.175
2016-02-23,1718.0,1595.5,219.1
2016-02-24,1689.5,1645.0,217.675
2016-02-25,1708.0,1618.0,215.875
2016-02-26,1714.0,1619.3333333333,215.3
2016-02-27,1735.1666666667,1620.6666666667,214.5916666667
2016-02-28,1756.3333333333,1622.0,213.8833333333
2016-02-29,1777.5,1634.0,213.175
2016-03-01,1776.0,1645.0,211.475
2016-03-02,1795.0,1643.0,211.475
2016-03-03,1831.5,1665.0,209.925
2016-03-04,1849.0,1674.0,208.425
2016-03-05,1864.8333333333,1683.0,207.4416666667
2016-03-06,1880.6666666667,1692.0,206.4583333333
2016-03-07,1896.5,1675.0,205.475
2016-03-08,1878.0,1715.0,203.8
2016-03-09,1858.0,1690.0,171.375
2016-03-10,1853.0,1717.0,169.45
2016-03-11,1840.0,1716.0,169.45
2016-03-12,1840.3333333333,1715.0,168.4416666667
2016-03-13,1840.6666666667,1714.0,167.4333333333
2016-03-14,1841.0,1720.0,166.425
2016-03-15,1797.0,1681.0,164.8
2016-03-16,1768.0,1641.0,168.175
2016-03-17,1812.0,1667.0,166.25
2016-03-18,1820.5,1681.3333333333,164.7
2016-03-19,1815.8333333333,1695.6666666667,164.2
2016-03-20,1811.1666666667,1710.0,163.7
2016-03-21,1806.5,1709.0,163.2
2016-03-22,1810.0,1726.0,161.5
2016-03-23,1795.0,1732.0,159.9
2016-03-24,1755.0,1736.4,158.4
2016-03-25,1752.8,1740.8,158.15
2016-03-26,1750.6,1745.2,157.9
2016-03-27,1748.4,1749.6,157.65
2016-03-28,1746.2,1754.0,157.4
2016-03-29,1744.0,1778.0,157.15
2016-03-30,1738.0,1797.0,156.075
2016-03-31,1704.5,1787.75,156.025
2016-04-01,1719.5,1778.5,155.975
2016-04-02,1721.6666666667,1769.25,155.9583333333
2016-04-03,1723.8333333333,1760.0,155.9416666667
2016-04-04,1726.0,1740.0,155.925
2016-04-05,1698.0,1699.0,155.8
2016-04-06,1683.0,1618.0,155.725
2016-04-07,1688.0,1646.0,156.7
2016-04-08,1683.0,1632.3333333333,156.075
2016-04-09,1684.0,1618.6666666667,155.9666666667
2016-04-10,1685.0,1605.0,155.8583333333
2016-04-11,1686.0,1598.0,155.75
2016-04-12,1690.5,1613.5,155.65
2016-04-13,1716.5,1621.0,162.5
2016-04-14,1740.5,1608.0,162.325
2016-04-15,1708.5,1607.6666666667,162.625
2016-04-16,1709.5,1607.3333333333,162.6083333333
2016-04-17,1710.5,1607.0,162.5916666667
2016-04-18,1711.5,1630.0,162.575
2016-04-19,1728.0,1613.0,162.2
2016-04-20,1773.5,1619.0,173.925
2016-04-21,1793.5,1665.0,173.775
2016-04-22,1774.0,1654.3333333333,175.275
2016-04-23,1773.6666666667,1643.6666666667,175.2916666667
2016-04-24,1773.3333333333,1633.0,175.3083333333
2016-04-25,1773.0,1641.0,175.325
2016-04-26,1733.5,1657.0,175.325
2016-04-27,1745.0,1677.0,175.325
2016-04-28,1735.0,1706.5,174.95
2016-04-29,1795.5,1709.3333333333,175.025
2016-04-30,1791.625,1712.1666666667,174.85
2016-05-01,1787.75,1715.0,174.675
2016-05-02,1783.875,1766.5,174.5
2016-05-03,1780.0,1765.5,174.325
2016-05-04,1765.5,1813.0,174.125
2016-05-05,1745.0,1790.0,174.675
2016-05-06,1741.5,1784.6666666667,174.025
2016-05-07,1740.0,1779.3333333333,173.9416666667
2016-05-08,1738.5,1774.0,173.8583333333
2016-05-09,1737.0,1825.0,173.775
2016-05-10,1750.0,1829.0,175.35
2016-05-11,1784.5,1819.0,175.3
2016-05-12,1750.5,1839.0,176.05
2016-05-13,1724.0,1843.3333333333,176.075
2016-05-14,1716.5,1847.6666666667,175.9916666667
2016-05-15,1709.0,1852.0,175.9083333333
2016-05-16,1701.5,1822.5,175.825
2016-05-17,1720.0,1759.0,175.65
2016-05-18,1702.0,1718.0,180.45
2016-05-19,1696.0,1740.0,180.25
2016-05-20,1694.5,1749.0,180.1
2016-05-21,1678.5,1758.0,180.0583333333
2016-05-22,1662.5,1767.0,180.0166666667
2016-05-23,1646.5,1724.0,179.975
2016-05-24,1651.5,1692.0,185.55
2016-05-25,1646.0,1704.0,185.55
2016-05-26,1667.0,1711.0,185.275
2016-05-27,1694.0,1730.6666666667,185.25
2016-05-28,1693.375,1750.3333333333,185.30625
2016-05-29,1692.75,1770.0,185.3625
2016-05-30,1692.125,1778.0,185.41875
2016-05-31,1691.5,1792.0,185.475
2016-06-01,1674.0,1832.0,185.375
2016-06-02,1727.0,1847.0,185.375
2016-06-03,1724.0,1860.6666666667,185.375
2016-06-04,1725.1666666667,1874.3333333333,185.3916666667
2016-06-05,1726.3333333333,1888.0,185.4083333333
2016-06-06,1727.5,1861.0,185.425
2016-06-07,1727.0,1851.0,185.425
2016-06-08,1733.0,1842.0,185.4
2016-06-09,1740.5,1835.5,185.95
2016-06-10,1727.0,1841.3333333333,185.925
2016-06-11,1717.5,1847.1666666667,185.925
2016-06-12,1708.0,1853.0,185.925
2016-06-13,1698.5,1805.0,185.925
2016-06-14,1685.5,1776.0,185.9
2016-06-15,1702.0,1815.0,185.75
2016-06-16,1682.5,1826.0,185.6
2016-06-17,1707.0,1822.3333333333,185.55
2016-06-18,1705.3333333333,1818.6666666667,185.55
2016-06-19,1703.6666666667,1815.0,185.55
2016-06-20,1702.0,1820.0,185.55
2016-06-21,1697.5,1802.0,185.5
2016-06-22,1712.0,1763.0,185.675
2016-06-23,1720.0,1761.4,185.65
2016-06-24,1693.5,1759.8,185.65
2016-06-25,1695.0,1758.2,185.6416666667
2016-06-26,1696.5,1756.6,185.6333333333
2016-06-27,1698.0,1755.0,185.625
2016-06-28,1713.5,1750.0,185.35
2016-06-29,1734.0,1710.5,186.25
2016-06-30,1780.0,1730.0,185.225
2016-07-01,1815.0,1732.6666666667,185.15
2016-07-02,1832.3333333333,1735.3333333333,185.15
2016-07-03,1849.6666666667,1738.0,185.15
2016-07-04,1867.0,1712.0,185.15
2016-07-05,1821.0,1696.0,184.8
2016-07-06,1788.0,1706.0,184.75
2016-07-07,1830.0,1697.5,184.65
2016-07-08,1815.5,1697.3333333333,184.525
2016-07-09,1815.6666666667,1697.1666666667,184.525
2016-07-10,1815.8333333333,1697.0,184.525
2016-07-11,1816.0,1700.0,184.525
2016-07-12,1852.0,1729.0,184.525
2016-07-13,1863.0,1750.0,184.525
2016-07-14,1877.0,1719.0,185.925
2016-07-15,1901.0,1718.6666666667,186.425
2016-07-16,1884.3333333333,1718.3333333333,186.4
2016-07-17,1867.6666666667,1718.0,186.375
2016-07-18,1851.0,1728.0,186.35
2016-07-19,1856.0,1773.5,186.35
2016-07-20,1823.0,1792.0,185.85
2016-07-21,1852.5,1780.0,185.7
2016-07-22,1845.5,1778.3333333333,187.275
2016-07-23,1844.6666666667,1776.6666666667,187.3
2016-07-24,1843.8333333333,1775.0,187.325
2016-07-25,1843.0,1738.0,187.35
2016-07-26,1826.0,1751.0,187.225
2016-07-27,1806.0,1733.0,187.15
2016-07-28,1800.0,1797.0,187.125
2016-07-29,1784.0,1792.75,187.075
2016-07-30,1801.0,1788.5,187.075
2016-07-31,1818.0,1784.25,187.075
2016-08-01,1835.0,1780.0,187.075
2016-08-02,1818.0,1762.0,187.075
2016-08-03,1803.0,1739.0,188.725
2016-08-04,1788.0,1737.0,188.225
2016-08-05,1795.0,1737.3333333333,188.225
2016-08-06,1794.3333333333,1737.6666666667,188.2083333333
2016-08-07,1793.6666666667,1738.0,188.1916666667
2016-08-08,1793.0,1747.0,188.175
2016-08-09,1791.0,1785.0,188.1
2016-08-10,1839.0,1760.0,188.1
2016-08-11,1817.0,1725.0,187.675
2016-08-12,1811.0,1719.0,187.525
2016-08-13,1816.6666666667,1713.0,187.475
2016-08-14,1822.3333333333,1707.0,187.425
2016-08-15,1828.0,1729.0,187.375
2016-08-16,1864.0,1708.0,187.325
2016-08-17,1876.0,1700.0,187.15
2016-08-18,1893.0,1696.0,187.125
2016-08-19,1884.0,1680.3333333333,187.025
2016-08-20,1871.8333333333,1664.6666666667,187.3166666667
2016-08-21,1859.6666666667,1649.0,187.6083333333
2016-08-22,1847.5,1654.0,187.9
2016-08-23,1850.0,1649.0,187.65
2016-08-24,1850.0,1670.0,187.65
2016-08-25,1840.0,1697.0,187.3
2016-08-26,1878.0,1697.25,187.225
2016-08-27,1878.5,1697.5,187.35
2016-08-28,1879.0,1697.75,187.475
2016-08-29,1879.5,1698.0,187.6
2016-08-30,1880.0,1678.5,187.725
2016-08-31,1875.0,1736.0,187.3
2016-09-01,1914.0,1730.0,187.275
2016-09-02,1940.0,1731.6666666667,187.275
2016-09-03,1946.3333333333,1733.3333333333,187.2583333333
2016-09-04,1952.6666666667,1735.0,187.2416666667
2016-09-05,1959.0,1734.0,187.225
2016-09-06,1950.5,1739.0,187.0
2016-09-07,1926.5,1746.0,186.5
2016-09-08,1888.0,1731.0,186.7
2016-09-09,1896.5,1722.3333333333,187.85
2016-09-10,1885.6666666667,1713.6666666667,187.85
2016-09-11,1874.8333333333,1705.0,187.85
2016-09-12,1864.0,1694.0,187.85
2016-09-13,1903.0,1712.0,187.85
2016-09-14,1904.0,1689.0,187.85
2016-09-15,1936.0,1714.0,187.85
2016-09-16,1936.0,1713.3333333333,187.85
2016-09-17,1936.3333333333,1712.6666666667,187.95
2016-09-18,1936.6666666667,1712.0,188.05
2016-09-19,1937.0,1706.0,188.15
2016-09-20,1953.5,1718.0,189.025
2016-09-21,1956.0,1727.0,191.225
2016-09-22,1951.0,1699.0,191.025
2016-09-23,1912.0,1701.0,191.0
2016-09-24,1910.3333333333,1703.0,191.0833333333
2016-09-25,1908.6666666667,1705.0,191.1666666667
2016-09-26,1907.0,1718.0,191.25
2016-09-27,1962.5,1736.0,191.25
2016-09-28,1987.0,1784.5,191.0
2016-09-29,2035.5,1820.5,190.7
2016-09-30,2105.5,1837.3333333333,190.45
2016-10-01,2095.0,1854.1666666667,190.3833333333
2016-10-02,2084.5,1871.0,190.3166666667
2016-10-03,2074.0,1830.0,190.25
2016-10-04,2099.0,1791.0,190.4
2016-10-05,2060.0,1841.0,190.775
2016-10-06,2045.0,1824.0,190.825
2016-10-07,2079.0,1824.3333333333,190.85
2016-10-08,2084.3333333333,1824.6666666667,190.8
2016-10-09,2089.6666666667,1825.0,190.75
2016-10-10,2095.0,1857.0,190.7
2016-10-11,2066.0,1869.0,190.625
2016-10-12,2041.0,1883.0,189.95
2016-10-13,2013.0,1909.0,189.8
2016-10-14,1991.5,1893.0,189.8
2016-10-15,1989.8333333333,1877.0,189.8
2016-10-16,1988.1666666667,1861.0,189.8
2016-10-17,1986.5,1866.0,189.8
2016-10-18,1995.0,1834.0,190.4
2016-10-19,1965.0,1863.0,190.4
2016-10-20,2004.5,1858.0,189.725
2016-10-21,2010.0,1857.3333333333,189.725
2016-10-22,2010.0,1856.6666666667,189.4583333333
2016-10-23,2010.0,1856.0,189.1916666667
2016-10-24,2010.0,1836.0,188.925
2016-10-25,2069.0,1820.0,188.625
2016-10-26,2058.0,1811.0,188.45
2016-10-27,2063.5,1798.0,188.3
2016-10-28,2048.0,1813.0,189.15
2016-10-29,2053.8333333333,1828.0,189.0
2016-10-30,2059.6666666667,1843.0,188.85
2016-10-31,2065.5,1829.0,188.7
2016-11-01,2052.0,1809.0,188.7
2016-11-02,2047.5,1795.0,188.7
2016-11-03,2061.0,1805.0,188.575
2016-11-04,2070.5,1803.6666666667,188.35
2016-11-05,2078.0,1802.3333333333,188.275
2016-11-06,2085.5,1801.0,188.2
2016-11-07,2093.0,1800.0,188.125
2016-11-08,2073.0,1850.0,188.05
2016-11-09,2127.0,1824.0,187.725
2016-11-10,2155.0,1820.0,187.65
2016-11-11,2151.5,1825.3333333333,187.5
2016-11-12,2151.1666666667,1830.6666666667,187.5
2016-11-13,2150.8333333333,1836.0,187.5
2016-11-14,2150.5,1868.0,187.5
2016-11-15,2154.0,1884.0,188.1
2016-11-16,2186.5,1903.0,188.1
2016-11-17,2142.0,1894.0,188.075
2016-11-18,2158.0,1882.3333333333,188.85
2016-11-19,2162.0,1870.6666666667,188.85
2016-11-20,2166.0,1859.0,188.85
2016-11-21,2170.0,1860.0,188.85
2016-11-22,2174.0,1859.0,187.825
2016-11-23,2175.0,1851.0,187.825
2016-11-24,2237.0,1888.0,187.825
2016-11-25,2302.0,1888.25,187.825
2016-11-26,2356.6666666667,1888.5,187.825
2016-11-27,2411.3333333333,1888.75,187.825
2016-11-28,2466.0,1889.0,187.825
2016-11-29,2459.0,1880.0,187.825
2016-11-30,2330.0,1926.0,187.725
2016-12-01,2374.0,1947.0,187.725
2016-12-02,2274.0,1953.6666666667,187.225
2016-12-03,2277.6666666667,1960.3333333333,187.2083333333
2016-12-04,2281.3333333333,1967.0,187.1916666667
2016-12-05,2285.0,1962.0,187.175
2016-12-06,2307.0,1938.0,187.675
2016-12-07,2369.0,1900.0,187.275
2016-12-08,2331.0,1906.0,187.275
2016-12-09,2310.0,1894.3333333333,187.275
2016-12-10,2310.0,1882.6666666667,187.275
2016-12-11,2310.0,1871.0,187.275
2016-12-12,2310.0,1909.5,187.275
2016-12-13,2377.0,1912.0,187.275
2016-12-14,2342.0,1942.5,187.225
2016-12-15,2314.0,1937.0,187.125
2016-12-16,2263.0,1938.6666666667,187.075
2016-12-17,2237.0,1940.3333333333,186.8916666667
2016-12-18,2211.0,1942.0,186.7083333333
2016-12-19,2185.0,1959.5,186.525
2016-12-20,2183.0,1968.0,184.225
2016-12-21,2168.0,1961.0,184.25
2016-12-22,2092.0,1925.0,195.95
2016-12-23,2087.0,1922.3333333333,196.0
2016-12-24,2083.6,1919.6666666667,195.96
2016-12-25,2080.2,1917.0,195.92
2016-12-26,2076.8,1965.5,195.88
2016-12-27,2073.4,1985.0,195.84
2016-12-28,2070.0,2039.0,195.8
2016-12-29,1990.5,2105.0,195.75
2016-12-30,1985.0,2097.5,194.95
2016-12-31,1990.5,2090.0,194.9375
2017-01-01,1996.0,2082.5,194.925
2017-01-02,2001.5,2102.0,194.9125
2017-01-03,2007.0,2064.0,194.9
2017-01-04,2026.5,2050.0,193.9
2017-01-05,2056.0,2085.0,193.875
2017-01-06,2041.0,2092.0,193.7
2017-01-07,2047.3333333333,2099.0,193.5666666667
2017-01-08,2053.6666666667,2106.0,193.4333333333
2017-01-09,2060.0,2075.0,193.3
2017-01-10,2143.5,2054.0,193.3
2017-01-11,2165.0,2022.0,193.225
2017-01-12,2190.0,2003.0,192.675
2017-01-13,2221.0,2004.6666666667,192.65
2017-01-14,2252.5,2006.3333333333,192.7416666667
2017-01-15,2284.0,2008.0,192.8333333333
2017-01-16,2315.5,2010.0,192.925
2017-01-17,2268.0,1981.0,193.5
2017-01-18,2303.5,2013.0,193.45
2017-01-19,2315.0,2025.0,193.025
2017-01-20,2309.0,2022.6666666667,195.425
2017-01-21,2322.8333333333,2020.3333333333,195.3583333333
2017-01-22,2336.6666666667,2018.0,195.2916666667
2017-01-23,2350.5,2079.5,195.225
2017-01-24,2390.0,2070.0,194.975
2017-01-25,2379.0,2075.0,194.5
2017-01-26,2390.0,2058.0,194.375
2017-01-27,2365.0,2066.1666666667,192.775
2017-01-28,2350.0,2074.3333333333,192.0416666667
2017-01-29,2335.0,2082.5,191.3083333333
2017-01-30,2320.0,2067.0,190.575
2017-01-31,2355.0,2065.0,189.45
2017-02-01,2351.5,2075.0,189.05
2017-02-02,2334.0,2087.0,189.375
2017-02-03,2294.0,2094.3333333333,189.225
2017-02-04,2304.5,2101.6666666667,189.2583333333
2017-02-05,2315.0,2109.0,189.2916666667
2017-02-06,2325.5,2093.0,189.325
2017-02-07,2329.0,2140.5,189.325
2017-02-08,2379.5,2170.0,188.9
2017-02-09,2399.0,2163.5,188.825
2017-02-10,2406.0,2161.6666666667,188.625
2017-02-11,2418.0,2159.8333333333,188.6083333333
2017-02-12,2430.0,2158.0,188.5916666667
2017-02-13,2442.0,2170.0,188.575
2017-02-14,2415.0,2199.0,189.175
2017-02-15,2338.0,2156.0,189.15
2017-02-16,2273.0,2164.5,189.125
2017-02-17,2269.0,2170.8333333333,189.75
2017-02-18,2271.0,2177.1666666667,189.75
2017-02-19,2273.0,2183.5,189.75
2017-02-20,2275.0,2190.0,189.75
2017-02-21,2284.0,2194.0,189.8
2017-02-22,2290.0,2249.0,189.8
2017-02-23,2270.0,2312.0,189.8
2017-02-24,2231.0,2365.3333333333,190.325
2017-02-25,2239.6666666667,2418.6666666667,190.325
2017-02-26,2248.3333333333,2472.0,190.325
2017-02-27,2257.0,2475.0,190.325
2017-02-28,2272.0,2341.0,189.75
2017-03-01,2287.0,2379.0,189.6
2017-03-02,2273.0,2290.0,189.9
2017-03-03,2247.5,2291.6666666667,189.75
2017-03-04,2239.3333333333,2293.3333333333,189.7416666667
2017-03-05,2231.1666666667,2295.0,189.7333333333
2017-03-06,2223.0,2312.0,189.725
2017-03-07,2220.0,2384.0,189.725
2017-03-08,2240.0,2340.0,189.725
2017-03-09,2227.0,2316.0,190.4
2017-03-10,2258.0,2316.6666666667,190.4
2017-03-11,2266.8333333333,2317.3333333333,190.4
2017-03-12,2275.6666666667,2318.0,190.4
2017-03-13,2284.5,2389.0,190.4
2017-03-14,2210.5,2352.0,191.0
2017-03-15,2217.0,2321.0,190.55
2017-03-16,2267.0,2277.0,190.425
2017-03-17,2260.0,2252.0,190.425
2017-03-18,2266.8333333333,2227.0,190.425
2017-03-19,2273.6666666667,2202.0,190.425
2017-03-20,2280.5,2199.0,190.425
2017-03-21,2284.0,2190.0,190.025
2017-03-22,2319.0,2115.5,190.2
2017-03-23,2363.0,2110.0,190.2
2017-03-24,2346.0,2103.0,190.2
2017-03-25,2332.3333333333,2096.0,190.2
2017-03-26,2318.6666666667,2089.0,190.2
2017-03-27,2305.0,2082.0,190.2
2017-03-28,2308.0,2075.0,190.2
2017-03-29,2308.0,2011.0,190.15
2017-03-30,2340.0,1996.0,189.1
2017-03-31,2310.0,2002.5,187.175
2017-04-01,2302.3333333333,2009.0,186.2083333333
2017-04-02,2294.6666666667,2015.5,185.2416666667
2017-04-03,2287.0,2022.0,184.275
2017-04-04,2275.0,2050.0,181.425
2017-04-05,2314.5,2077.0,178.7
2017-04-06,2327.5,2060.0,175.8
2017-04-07,2260.0,2066.6666666667,173.025
2017-04-08,2260.0,2073.3333333333,172.6
2017-04-09,2260.0,2080.0,172.175
2017-04-10,2260.0,2160.0,171.75
2017-04-11,2261.0,2185.0,170.85
2017-04-12,2251.0,2195.0,169.825
2017-04-13,2256.0,2226.0,168.8
2017-04-14,2241.8,2258.0,168.805
2017-04-15,2227.6,2290.0,168.81
2017-04-16,2213.4,2322.0,168.815
2017-04-17,2199.2,2273.0,168.82
2017-04-18,2185.0,2307.0,168.825
2017-04-19,2148.0,2312.0,168.175
2017-04-20,2160.5,2299.0,167.675
2017-04-21,2142.0,2311.3333333333,167.175
2017-04-22,2146.3333333333,2323.6666666667,167.0916666667
2017-04-23,2150.6666666667,2336.0,167.0083333333
2017-04-24,2155.0,2361.5,166.925
2017-04-25,2173.0,2360.0,166.325
2017-04-26,2191.0,2388.0,165.75
2017-04-27,2237.0,2315.0,165.4
2017-04-28,2280.0,2308.3333333333,165.275
2017-04-29,2272.5,2301.6666666667,166.3125
2017-04-30,2265.0,2295.0,167.35
2017-05-01,2257.5,2356.0,168.3875
2017-05-02,2250.0,2350.0,169.425
2017-05-03,2225.0,2333.0,168.7
2017-05-04,2177.0,2288.0,174.25
2017-05-05,2190.0,2297.0,173.725
2017-05-06,2179.8333333333,2306.0,174.8916666667
2017-05-07,2169.6666666667,2315.0,176.0583333333
2017-05-08,2159.5,2323.0,177.225
2017-05-09,2182.0,2375.0,176.725
2017-05-10,2175.0,2390.0,178.975
2017-05-11,2196.0,2394.0,178.325
2017-05-12,2165.5,2411.0,183.15
2017-05-13,2154.1666666667,2428.0,183.15
2017-05-14,2142.8333333333,2445.0,183.15
2017-05-15,2131.5,2419.5,183.15
2017-05-16,2084.0,2352.0,183.25
2017-05-17,2102.0,2287.5,183.8
2017-05-18,2052.0,2282.0,184.45
2017-05-19,2088.0,2282.3333333333,184.425
2017-05-20,2092.6666666667,2282.6666666667,184.025
2017-05-21,2097.3333333333,2283.0,183.625
2017-05-22,2102.0,2288.0,183.225
2017-05-23,2088.0,2296.0,183.525
2017-05-24,2072.0,2275.0,183.5
2017-05-25,2081.0,2241.0,183.2
2017-05-26,2090.0,2247.3333333333,182.9
2017-05-27,2092.875,2253.6666666667,182.96875
2017-05-28,2095.75,2260.0,183.0375
2017-05-29,2098.625,2275.0,183.10625
2017-05-30,2101.5,2290.0,183.175
2017-05-31,2075.0,2282.0,181.25
2017-06-01,2083.5,2255.0,180.275
2017-06-02,2072.0,2245.0,179.675
2017-06-03,2070.6666666667,2235.0,179.5166666667
2017-06-04,2069.3333333333,2225.0,179.3583333333
2017-06-05,2068.0,2227.0,179.2
2017-06-06,2080.0,2245.0,179.2
2017-06-07,2055.0,2229.0,178.175
2017-06-08,2065.5,2263.0,177.15
2017-06-09,2097.0,2274.0,177.3
2017-06-10,2090.3333333333,2285.0,177.1583333333
2017-06-11,2083.6666666667,2296.0,177.0166666667
2017-06-12,2077.0,2222.0,176.875
2017-06-13,2036.0,2235.0,176.575
2017-06-14,2055.0,2280.0,176.375
2017-06-15,2078.5,2267.0,176.3
2017-06-16,2083.5,2277.0,175.575
2017-06-17,2093.3333333333,2287.0,175.2666666667
